Pic Link,Dex Number,Name,Type 1,Type 2,Mega,Form,Evolves,Hp,Attack,Defense,Sp. Attk,Sp. Def,Speed,Weaknesses,,,,,,
https://cdn.bulbagarden.net/upload/c/c9/755Morelull.png,755,Morelull,Grass,Fairy,$,$,24,40,35,55,65,75,15,Flying,Poison,Steel,Fire,Ice,,
https://cdn.bulbagarden.net/upload/3/36/756Shiinotic.png,756,Shiinotic,Grass,Fairy,$,$,,60,45,80,90,100,30,Flying,Poison,Steel,Fire,Ice,,
https://cdn.bulbagarden.net/upload/2/27/757Salandit.png,757,Salandit,Poison,Fire,$,$,Female 33,48,44,40,71,40,77,Ground,Rock,Water,Psychic,,,
https://cdn.bulbagarden.net/upload/7/72/758Salazzle.png,758,Salazzle,Poison,Fire,$,$,,68,64,60,111,60,117,Ground,Rock,Water,Psychic,,,
https://cdn.bulbagarden.net/upload/e/e5/759Stufful.png,759,Stufful,Normal,Fighting,$,$,27,70,75,50,45,50,50,Fighting,Flying,Psychic,Fairy,,,
https://cdn.bulbagarden.net/upload/a/a4/760Bewear.png,760,Bewear,Normal,Fighting,$,$,,120,125,80,55,60,60,Fighting,Flying,Psychic,Fairy,,,
https://cdn.bulbagarden.net/upload/a/a1/761Bounsweet.png,761,Bounsweet,Grass,$,$,$,18,42,30,38,30,38,32,Flying,Poison,Bug,Fire,Ice,,
https://cdn.bulbagarden.net/upload/7/78/762Steenee.png,762,Steenee,Grass,$,$,$,Learn Stomp,52,40,48,40,48,62,Flying,Poison,Bug,Fire,Ice,,
https://cdn.bulbagarden.net/upload/2/23/763Tsareena.png,763,Tsareena,Grass,$,$,$,,72,120,98,50,98,72,Flying,Poison,Bug,Fire,Ice,,
https://cdn.bulbagarden.net/upload/c/c9/764Comfey.png,764,Comfey,Fairy,$,$,$,,51,52,90,82,110,100,Poison,Steel,,,,,
https://cdn.bulbagarden.net/upload/d/d8/765Oranguru.png,765,Oranguru,Normal,Psychic,$,$,,90,60,80,90,110,60,Bug,Dark,,,,,
https://cdn.bulbagarden.net/upload/b/ba/766Passimian.png,766,Passimian,Fighting,$,$,$,,100,120,90,40,60,80,Flying,Psychic,Fairy,,,,
https://cdn.bulbagarden.net/upload/e/ef/767Wimpod.png,767,Wimpod,Bug,Water,$,$,30,25,35,40,20,30,80,Flying,Rock,Electric,,,,
https://cdn.bulbagarden.net/upload/b/b6/768Golisopod.png,768,Golisopod,Bug,Water,$,$,,75,125,140,60,90,40,Flying,Rock,Electric,,,,
https://cdn.bulbagarden.net/upload/f/f0/769Sandygast.png,769,Sandygasy,Ghost,Ground,$,$,42,55,55,80,70,45,15,Ghost,Water,Grass,Ice,Dark,,
https://cdn.bulbagarden.net/upload/3/32/770Palossand.png,770,Palossand,Ghost,Ground,$,$,,85,75,110,100,75,35,Ghost,Water,Grass,Ice,Dark,,
https://cdn.bulbagarden.net/upload/4/4f/771Pyukumuku.png,771,Pyukumuku,Water,$,$,$,,55,60,130,30,130,5,Grass,Electric,,,,,
https://cdn.bulbagarden.net/upload/f/fd/772Type_Null.png,772,Type: Null,Normal,$,$,$,Friendship,95,95,95,95,95,59,Fighting,,,,,,
https://cdn.bulbagarden.net/upload/b/be/773Silvally.png,773,Silvally,Normal,$,$,$,,95,95,95,95,95,95,Fighting,,,,,,
https://cdn.bulbagarden.net/upload/9/90/774Minior.png,774,Minior,Rock,Flying,$,774C,,60,60,100,60,100,60,Rock,Steel,Water,Electric,Ice,,
https://cdn.bulbagarden.net/upload/7/7d/775Komala.png,775,Komala,Normal,$,$,$,,65,115,65,75,95,65,Fighting,,,,,,
https://cdn.bulbagarden.net/upload/1/15/776Turtonator.png,776,Turtonator,Fire,Dragon,$,$,,60,78,135,91,85,36,Ground,Rock,Dragon,,,,
https://cdn.bulbagarden.net/upload/5/5a/777Togedemaru.png,777,Togedemaru,Electric,Steel,$,$,,65,98,63,40,73,96,Fighting,Ground,Fire,,,,
https://cdn.bulbagarden.net/upload/9/9b/778Mimikyu.png,778,Mimikyu,Ghost,Fairy,$,$,,55,90,80,50,105,96,Ghost,Steel,,,,,
https://cdn.bulbagarden.net/upload/9/92/779Bruxish.png,779,Bruxish,Water,Psychic,$,$,,68,105,70,70,70,92,Bug,Ghost,Grass,Electric,Dark,,
https://cdn.bulbagarden.net/upload/d/dc/780Drampa.png,780,Drampa,Normal,Dragon,$,$,,78,60,85,135,91,36,Fighting,Ice,Dragon,Fairy,,,
https://cdn.bulbagarden.net/upload/2/2f/781Dhelmise.png,781,Dhelmise,Ghost,Grass,$,$,,70,131,100,86,90,40,Flying,Ghost,Fire,Ice,Dark,,
https://cdn.bulbagarden.net/upload/thumb/a/a0/782Jangmo-o.png/600px-782Jangmo-o.png,782,Jangmo-o,Dragon,$,$,$,35,45,55,65,45,45,45,Ice,Dragon,Fairy,,,,
https://cdn.bulbagarden.net/upload/thumb/0/0d/783Hakamo-o.png/600px-783Hakamo-o.png,783,Hakamo-o,Dragon,Fighting,$,$,45,55,75,90,65,70,65,Flying,Psychic,Ice,Dragon,Fairy,,
https://cdn.bulbagarden.net/upload/thumb/8/84/784Kommo-o.png/600px-784Kommo-o.png,784,Kommo-o,Dragon,Fighting,$,$,,75,110,125,100,105,85,Flying,Psychic,Ice,Dragon,Fairy,,
https://cdn.bulbagarden.net/upload/d/d0/785Tapu_Koko.png,785,Tapu Koko,Electric,Fairy,$,$,,70,115,85,95,75,130,Poison,Ground,,,,,
https://cdn.bulbagarden.net/upload/thumb/4/4d/786Tapu_Lele.png/600px-786Tapu_Lele.png,786,Tapu Lele,Psychic,Fairy,$,$,,70,85,75,130,115,95,Poison,Ghost,Steel,,,,
https://cdn.bulbagarden.net/upload/thumb/6/67/787Tapu_Bulu.png/600px-787Tapu_Bulu.png,787,Tapu Bulu,Grass ,Fairy,$,$,,70,130,115,85,95,75,Flying,Poison,Steel,Fire,Ice,,
https://cdn.bulbagarden.net/upload/thumb/6/66/788Tapu_Fini.png/600px-788Tapu_Fini.png,788,Tapu Fini,Water,Fairy,$,$,,70,75,115,95,130,85,Poison,Grass,Electric,,,,
https://cdn.bulbagarden.net/upload/1/17/789Cosmog.png,789,Cosmog,Psychic,$,$,$,43,43,29,31,29,31,37,Bug,Ghost,Dark,,,,
https://cdn.bulbagarden.net/upload/1/1b/790Cosmoem.png,790,Cosmoem,Psychic,$,$,$,53,43,29,131,29,131,37,Bug,Ghost,Dark,,,,
https://cdn.bulbagarden.net/upload/5/57/791Solgaleo.png,791,Solgaleo,Psychic,Steel,$,$,,137,137,107,113,89,97,Ground,Ghost,Fire,Dark,,,
https://cdn.bulbagarden.net/upload/9/9d/792Lunala.png,792,Lunala,Psychic,Ghost,$,$,,137,113,89,137,107,97,Ghost,Dark,,,,,
https://cdn.bulbagarden.net/upload/2/2c/793Nihilego.png,793,Nihilega,Rock,Poison,$,$,,109,53,47,127,131,103,Ground,Steel,Water,Psychic,,,
https://cdn.bulbagarden.net/upload/f/fa/794Buzzwole.png,794,Buzzwole,Bug,Fighting,$,$,,107,139,139,53,53,79,Flying,Fire,Psychic,Fairy,,,
https://cdn.bulbagarden.net/upload/c/c7/795Pheromosa.png,795,Pheromosa,Bug,Fighting,$,$,,71,137,37,137,37,151,Flying,Fire,Psychic,Fairy,,,
https://cdn.bulbagarden.net/upload/d/d2/796Xurkitree.png,796,Xurkitree,Electric,$,$,$,,83,89,71,173,71,83,Ground,,,,,,
https://cdn.bulbagarden.net/upload/8/89/797Celesteela.png,797,Celesteela,Steel,Flying,$,$,,97,101,103,107,101,61,Fire,Electric,,,,,
https://cdn.bulbagarden.net/upload/f/fe/798Kartana.png,798,Kartana,Grass,Steel,$,$,,59,181,131,59,31,109,Fighting,Fire,,,,,
https://cdn.bulbagarden.net/upload/4/47/799Guzzlord.png,799,Guzzlord,Dark,Dragon,$,$,,223,101,53,97,53,43,Fighting,Bug,Ice,Dragon,Fairy,,
https://cdn.bulbagarden.net/upload/4/44/800Necrozma.png,800,Necrozma,Psychic,$,$,$,,97,107,101,127,89,79,Bug,Ghost,Dark,,,,
https://cdn.bulbagarden.net/upload/0/0a/801Magearna.png,801,Magearna,Steel,Fairy,$,$,,80,95,115,130,115,65,Ground,Fire,,,,,
https://cdn.bulbagarden.net/upload/8/89/802Marshadow.png,802,Marshadow,Fighting,Ghost ,$,$,,90,125,80,90,90,125,Ghost,Pyschic,Fairy,Flying,,,
,,,,,,,,,,,,,,,,,,,,
Alolan Forms,,,,,,,,,,,,,,,,,,,,
Pic Link,Dex Number,Name,Type 1,Type 2,Mega,$,Evolves,Hp,Attack,Defense,Sp. Attk,Sp. Def,Speed,Weaknesses,,,,,,
https://cdn.bulbagarden.net/upload/thumb/9/91/019Rattata-Alola.png/600px-019Rattata-Alola.png,19A,Alolan Rattata,Dark,Normal,$,$,20 at Night,30,56,35,25,35,72,Fighting,Bug,Fairy,,,,
https://cdn.bulbagarden.net/upload/thumb/7/71/020Raticate-Alola.png/600px-020Raticate-Alola.png,20A,Alolan Raticate,Dark,Normal,$,$,,75,71,70,40,80,77,Fighting,Bug,Fairy,,,,
https://cdn.bulbagarden.net/upload/thumb/3/3a/026Raichu-Alola.png/600px-026Raichu-Alola.png,26A,Alolan Raichu,Electric,Psychic,$,$,,60,85,50,95,85,110,Ground,Bug,Ghost,Dark,,,
https://cdn.bulbagarden.net/upload/thumb/c/c9/027Sandshrew-Alola.png/600px-027Sandshrew-Alola.png,27A,Alolan Sandshrew,Ice,Steel,$,$,Ice Stone,50,75,90,10,35,40,Fighting,Ground,Fire,,,,
https://cdn.bulbagarden.net/upload/thumb/b/bd/028Sandslash-Alola.png/600px-028Sandslash-Alola.png,28A,Alolan Sandslash,Ice,Steel,$,$,,75,100,120,25,65,65,Fighting,Ground,Fire,,,,
https://cdn.bulbagarden.net/upload/thumb/3/35/037Vulpix-Alola.png/600px-037Vulpix-Alola.png,37A,Alolan Vulpix,Ice,$,$,$,Ice Stone,38,41,40,50,65,65,Fighting,Rock,Steel,Fire,,,
https://cdn.bulbagarden.net/upload/thumb/2/26/038Ninetales-Alola.png/600px-038Ninetales-Alola.png,38A,Alolan Ninetails,Ice,Fairy,$,$,,73,67,75,81,100,109,Poison,Rock,Steel,Fire,,,
https://cdn.bulbagarden.net/upload/thumb/1/10/050Diglett-Alola.png/600px-050Diglett-Alola.png,50A,Alolan Diglett,Ground,Steel,$,$,26,10,55,30,35,45,90,Fighting,Ground,Fire,Water,,,
https://cdn.bulbagarden.net/upload/thumb/2/22/051Dugtrio-Alola.png/600px-051Dugtrio-Alola.png,51A,Alolan Dugtrio,Ground,Steel,$,$,,35,100,60,50,70,110,Fighting,Ground,Fire,Water,,,
https://cdn.bulbagarden.net/upload/thumb/e/e3/052Meowth-Alola.png/600px-052Meowth-Alola.png,52A,Alolan Meowth,Dark,$,$,$,Friendship,40,35,35,50,40,90,Fighting,Bug,Fairy,,,,
https://cdn.bulbagarden.net/upload/thumb/8/80/053Persian-Alola.png/600px-053Persian-Alola.png,53A,Alolan Persian,Dark,$,$,$,,65,60,60,75,65,115,Fighting,Bug,Fairy,,,,
https://cdn.bulbagarden.net/upload/4/43/074Geodude-Alola.png,74A,Alolan Geodude,Rock,Electric,$,$,25,40,80,100,30,30,20,Fighting,Ground,Water,Grass,,,
https://cdn.bulbagarden.net/upload/6/62/075Graveler-Alola.png,75A,Alolan Graveler,Rock,Electric,$,$,Trade,55,95,115,45,45,35,Fighting,Ground,Water,Grass,,,
https://cdn.bulbagarden.net/upload/0/07/076Golem-Alola.png,76A,Alolan Golem,Rock,Electric,$,$,,80,120,130,55,65,45,Fighting,Ground,Water,Grass,,,
https://cdn.bulbagarden.net/upload/thumb/e/e0/088Grimer-Alola.png/600px-088Grimer-Alola.png,88A,Alolan Grimer,Poison,Dark,$,$,38,80,80,50,40,50,25,Ground,,,,,,
https://cdn.bulbagarden.net/upload/thumb/1/15/089Muk-Alola.png/600px-089Muk-Alola.png,89A,Alolan Muk,Poison,Dark,$,$,,105,105,75,65,100,50,Ground,,,,,,
https://cdn.bulbagarden.net/upload/thumb/7/74/103Exeggutor-Alola.png/600px-103Exeggutor-Alola.png,103A,Alolan Exeggutor,Grass,Dragon,$,$,,95,105,85,125,75,45,Flying,Poison,Bug,Ice,Dragon,Fairy,
https://cdn.bulbagarden.net/upload/thumb/0/06/105Marowak-Alola.png/600px-105Marowak-Alola.png,105A,Alolan Marowak,Fire,Ghost,$,$,,60,80,110,50,80,45,Ground,Rock,Ghost,Water,Dark,,
,,,,,,,,,,,,,,,,,,,,
Forms,,,,,,,,,,,,,,,,,,,,
Pic Link,Dex Number,Name,Type 1,Type 2,Mega,Form,Evolves,Hp,Attack,Defense,Sp. Attk,Sp. Def,Speed,Weaknesses,,,,,,
https://cdn.bulbagarden.net/upload/7/7a/351Castform_Sunny_Form_Dream.png,351F,Sunny Castform,Fire,$,$,$,,70,70,70,70,70,70,Ground,Rock,Water,,,,
https://cdn.bulbagarden.net/upload/b/b2/351Castform_Rainy_Form_Dream.png,351W,Rainy Castform,Water,$,$,$,,70,70,70,70,70,70,Grass,Electric,,,,,
https://cdn.bulbagarden.net/upload/3/3d/351Castform_Snowy_Form_Dream.png,351I,Snowy Castform,Ice,$,$,$,,70,70,70,70,70,70,Fighting,Rock,Steel,Fire,,,
https://cdn.bulbagarden.net/upload/thumb/d/d8/386Deoxys-Attack.png/600px-386Deoxys-Attack.png,386A,Deoxys Attack,Psychic,$,$,$,,50,180,20,180,20,150,Bug,Ghost,Dark,,,,
https://cdn.bulbagarden.net/upload/thumb/c/cc/386Deoxys-Defense.png/600px-386Deoxys-Defense.png,386D,Deoxys Defense,Psychic,$,$,$,,50,70,160,70,160,90,Bug,Ghost,Dark,,,,
https://cdn.bulbagarden.net/upload/thumb/2/2b/386Deoxys-Speed.png/600px-386Deoxys-Speed.png,386S,Deoxys Speed,Psychic,$,$,$,,50,95,90,95,90,180,Bug,Ghost,Dark,,,,
https://cdn.bulbagarden.net/upload/d/db/413Wormadam-Plant.png,413P,Wormadam Plant,Bug,Grass,$,$,,60,59,85,79,105,36,Flying,Poison,Rock,Bug,Fire,Ice,
https://cdn.bulbagarden.net/upload/1/1c/413Wormadam-Sandy.png,413S,Wormadam Sand,Bug,Ground,$,$,,60,79,105,59,85,36,Flying,Fire,Water,Ice,,,
https://cdn.bulbagarden.net/upload/0/0b/413Wormadam-Trash.png,413T,Wormadam Trash,Bug,Steel,$,$,,60,69,95,69,95,36,Fire,,,,,,
https://cdn.bulbagarden.net/upload/thumb/9/99/479Rotom-Heat.png/600px-479Rotom-Heat.png,479H,Heat Rotom,Electric,Fire,$,$,,50,65,107,105,107,86,Rock,Water,,,,,
https://cdn.bulbagarden.net/upload/thumb/e/ea/479Rotom-Wash.png/600px-479Rotom-Wash.png,479W,Wash Rotom,Electric,Water,$,$,,50,65,107,105,107,86,Grass,,,,,,
https://cdn.bulbagarden.net/upload/thumb/7/77/479Rotom-Frost.png/600px-479Rotom-Frost.png,479I,Frost Rotom,Electric,Ice,$,$,,50,65,107,105,107,86,Fighting,Rock,Fire,,,,
https://cdn.bulbagarden.net/upload/thumb/6/64/479Rotom-Fan.png/600px-479Rotom-Fan.png,479F,Fan Rotom,Electric,Flying,$,$,,50,65,107,105,107,86,Rock,Ice,,,,,
https://cdn.bulbagarden.net/upload/thumb/d/da/479Rotom-Mow.png/600px-479Rotom-Mow.png,479M,Mow Rotom,Electric,Grass,$,$,,50,65,107,105,107,86,Poison,Bug,Fire,Ice,,,
https://cdn.bulbagarden.net/upload/thumb/2/2b/487Giratina-Origin.png/600px-487Giratina-Origin.png,487O,Giratina Origin,Ghost,Dragon,$,$,,150,120,100,120,100,90,Ghost,Ice,Dragon,Dark,Fairy,,
https://cdn.bulbagarden.net/upload/thumb/d/da/492Shaymin-Sky.png/600px-492Shaymin-Sky.png,492S,Shaymin Sky,Grass,Flying,$,$,,100,103,75,120,75,127,Flying,Poison,Rock,Fire,Ice,,
https://cdn.bulbagarden.net/upload/6/6b/555Darmanitan_Zen_Mode_Dream.png,555Z,Darmanitan Zen,Fire,Psychic,$,$,,105,30,105,140,105,55,Ground,Rock,Ghost,Water,Dark,,
https://cdn.bulbagarden.net/upload/thumb/7/7e/641Tornadus-Therian.png/600px-641Tornadus-Therian.png,641T,Tornadus Therian,Flying,$,$,$,,79,100,80,110,90,121,Rock,Electric,Ice,,,,
https://cdn.bulbagarden.net/upload/thumb/8/86/642Thundurus-Therian.png/600px-642Thundurus-Therian.png,642T,Thundurus Therian,Electric,Flying,$,$,,79,105,70,145,80,101,Rock,Ice,,,,,
https://cdn.bulbagarden.net/upload/thumb/0/00/645Landorus-Therian.png/600px-645Landorus-Therian.png,645T,Landorus Therian,Ground,Flying,$,$,,89,145,90,105,80,91,Water,Ice,,,,,
https://cdn.bulbagarden.net/upload/thumb/8/81/646Kyurem-White.png/600px-646Kyurem-White.png,646W,Kyurem White,Dragon,Ice,$,$,,125,120,90,170,100,95,Fighting,Rock,Steel,Dragon,Fairy,,
https://cdn.bulbagarden.net/upload/thumb/1/16/646Kyurem-Black.png/600px-646Kyurem-Black.png,646B,Kyurem Black,Dragon,Ice,$,$,,125,170,100,120,90,95,Fighting,Rock,Steel,Dragon,Fairy,,
https://cdn.bulbagarden.net/upload/thumb/3/36/648Meloetta-Pirouette.png/600px-648Meloetta-Pirouette.png,648P,Meloetta Pirouette,Normal,Fighting,$,$,,100,128,90,77,77,128,Fighting,Flying,Psychic,Fairy,,,
https://cdn.bulbagarden.net/upload/thumb/9/94/718Zygarde-10Percent.png/600px-718Zygarde-10Percent.png,718T,Zygarde 10%,Dragon,Ground,$,$,,54,100,71,61,85,115,Ice,Dragon,Fairy,,,,
https://cdn.bulbagarden.net/upload/thumb/9/91/718Zygarde-Complete.png/600px-718Zygarde-Complete.png,718C,Zygarde Complete,Dragon,Ground,$,$,,216,100,121,91,95,85,Ice,Dragon,Fairy,,,,
https://cdn.bulbagarden.net/upload/thumb/a/ad/720Hoopa-Unbound.png/600px-720Hoopa-Unbound.png,720U,Hoopa Unbound,Psychic,Dark,$,$,,80,160,60,170,130,80,Ghost,Dark,,,,,
https://cdn.bulbagarden.net/upload/thumb/e/ed/741Oricorio-Baile.png/600px-741Oricorio-Baile.png,741F,Oricorio Baile,Fire,Flying,$,$,,75,70,70,98,70,93,Rock,Water,Electric,,,,
https://cdn.bulbagarden.net/upload/thumb/6/6d/741Oricorio-Pom-Pom.png/600px-741Oricorio-Pom-Pom.png,741E,Oricorio Pom-Pom,Electric,Flying,$,$,,75,70,70,98,70,93,Rock,Ice,,,,,
https://cdn.bulbagarden.net/upload/thumb/5/50/741Oricorio-Pa%27u.png/600px-741Oricorio-Pa%27u.png,741P,Oricorio Pa'u,Psychic,Flying,$,$,,75,70,70,98,70,93,Rock,Ghost,Electric,Ice,Dark,,
https://cdn.bulbagarden.net/upload/thumb/1/1c/741Oricorio-Sensu.png/600px-741Oricorio-Sensu.png,741G,Oricorio Sensu,Ghost,Flying,$,$,,75,70,70,98,70,93,Rock,Ghost,Electric,Ice,Dark,,
https://cdn.bulbagarden.net/upload/thumb/1/14/745Lycanroc.png/600px-745Lycanroc.png,745D,Lycanroc Midday,Rock,$,$,$,,75,115,65,55,65,112,Fighting,Ground,Steel,Water,Grass,,
https://cdn.bulbagarden.net/upload/thumb/3/34/745Lycanroc-Midnight.png/600px-745Lycanroc-Midnight.png,745M,Lycanroc Midnight,Rock,$,$,$,,85,115,75,55,75,82,Fighting,Ground,Steel,Water,Grass,,
https://cdn.bulbagarden.net/upload/thumb/7/7f/746Wishiwashi-School.png/600px-746Wishiwashi-School.png,746S,Wishiwashi School,Water,$,$,$,,45,140,130,140,135,30,Grass,Electric,,,,,
https://cdn.bulbagarden.net/upload/thumb/2/20/774Minior-Core.png/600px-774Minior-Core.png,774C,Minior Core,Rock,Flying,$,$,,60,100,60,100,60,120,Rock,Steel,Water,Electric,Ice,,
